Cycle,omega,b,TemperatureAvg,InternalResistance,ChargeTime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
407,0.009960356,0.010894866,36.30011459,0.015232223,11.04054917,-0.146120165,-6.291416978,3.290897351,1231,0.956394455
408,0.00995991,0.010895239,36.30424341,0.015234317,11.04049833,-0.146007618,-6.291202157,3.291539564,1230,0.956334182
409,0.009960731,0.010897954,36.30825347,0.015235022,11.0405215,-0.145834229,-6.300380219,3.293366931,1229,0.956334545
410,0.009962224,0.010901874,36.30703542,0.015237674,11.03887483,-0.145658944,-6.302560918,3.294480464,1228,0.956203182
411,0.009963642,0.010903444,36.3122191,0.015236571,11.038719,-0.14519717,-6.31298877,3.294717082,1227,0.956267727
412,0.00996581,0.01090599,36.32360824,0.015235248,11.03865967,-0.145706034,-6.316262559,3.296356022,1226,0.956245091
413,0.009969102,0.010909122,36.33378641,0.015233128,11.0387475,-0.145724469,-6.310740866,3.297254386,1225,0.956222727
414,0.009971885,0.010911341,36.34551426,0.01523025,11.03881733,-0.145960825,-6.303538472,3.299417342,1224,0.956098818
415,0.009974319,0.010914417,36.36561541,0.015227945,11.03875633,-0.145664572,-6.251731978,3.289986806,1223,0.956149182
416,0.009974953,0.010915319,36.38254556,0.015227918,11.04037167,-0.145181234,-6.261074989,3.291614695,1222,0.956070273
417,0.009974061,0.010916166,36.39463413,0.015225804,11.04084267,-0.145580669,-6.261331571,3.289669942,1221,0.956037727
418,0.00997328,0.010918973,36.3892838,0.015226034,11.04071333,-0.14560981,-6.262327476,3.290110947,1220,0.955966727
419,0.009972884,0.010922541,36.38032972,0.015227182,11.04091967,-0.145397549,-6.37311775,3.328434408,1219,0.955946636
420,0.009971343,0.0109238,36.37398896,0.015230235,11.04111433,-0.145555746,-6.370133884,3.327106929,1218,0.955886273
421,0.009969675,0.01092637,36.36533498,0.015232562,11.04104417,-0.145932792,-6.362459869,3.324797991,1217,0.955860091
422,0.009967582,0.010927726,36.34984511,0.015232647,11.040994,-0.145642421,-6.358956626,3.322827956,1216,0.955865909
423,0.009965324,0.010929748,36.33759023,0.015233937,11.04086783,-0.145718208,-6.355172874,3.319850376,1215,0.955794273
424,0.009962408,0.010931417,36.32372262,0.015235876,11.04077033,-0.14511964,-6.358145023,3.317582818,1214,0.955720455
425,0.009959566,0.010932779,36.30179241,0.015238624,11.040914,-0.145774541,-6.357451449,3.315413736,1213,0.955739455
426,0.009957666,0.010934826,36.28367297,0.015241002,11.0391975,-0.145973606,-6.350927839,3.313715879,1212,0.955566364
427,0.009957088,0.010936661,36.26663141,0.015242964,11.038893,-0.145936049,-6.34715903,3.312213539,1211,0.955732727
428,0.009956613,0.010938055,36.26380418,0.01524303,11.038856,-0.146013885,-6.347189315,3.311440976,1210,0.955603
429,0.009955973,0.010938108,36.26422128,0.015242286,11.03879417,-0.146078099,-6.228070188,3.270133014,1209,0.955642455
430,0.009956127,0.010939937,36.26528136,0.01523969,11.03865583,-0.145569703,-6.22098674,3.268912431,1208,0.955502545
431,0.009956819,0.01094159,36.26507871,0.015238224,11.03874883,-0.145404871,-6.226445656,3.270044043,1207,0.955550818
432,0.009957243,0.010942943,36.27155062,0.015237676,11.0386735,-0.145394582,-6.22827131,3.269727011,1206,0.955439727
433,0.009957888,0.010943999,36.28320758,0.015235369,11.03850983,-0.145309357,-6.228580896,3.271875453,1205,0.955456909
434,0.0099584,0.010945479,36.29815675,0.015234289,11.0385505,-0.14557246,-6.226241798,3.272331879,1204,0.954280909
435,0.009959563,0.010948427,36.30894681,0.015234349,11.0382575,-0.144921408,-6.23273275,3.272539607,1203,0.955241364
436,0.009960595,0.01095146,36.3193347,0.015234273,11.03824783,-0.144714721,-6.228239199,3.271543588,1202,0.955300182
437,0.009960933,0.010954123,36.33075145,0.015234324,11.0381885,-0.144749192,-6.224257891,3.271111521,1201,0.955291636
438,0.009961721,0.010956185,36.34104963,0.015233104,11.03840383,-0.144760108,-6.220537747,3.268708147,1200,0.955259182
439,0.009961975,0.010958062,36.35188211,0.015234097,11.0383645,-0.14468783,-6.21886842,3.269105415,1199,0.955248273
440,0.009961657,0.010959091,36.3606539,0.015232879,11.03829717,-0.144741067,-6.222057128,3.26942019,1198,0.955136909
441,0.0099613,0.010960236,36.37017684,0.015231985,11.03836483,-0.144839109,-6.221819277,3.268639387,1197,0.955178636
442,0.00996173,0.010961907,36.38042274,0.015232103,11.03844467,-0.144797051,-6.219126816,3.268886782,1196,0.955184545
443,0.009961034,0.01096235,36.3806653,0.015232794,11.03866417,-0.145227429,-6.219720034,3.267549521,1195,0.955180727
444,0.009961562,0.010964138,36.37415846,0.01523164,11.038787,-0.144673454,-6.221583313,3.267488607,1194,0.955171
445,0.009961503,0.010964553,36.37165981,0.015230681,11.039101,-0.145105614,-6.213885516,3.266825015,1193,0.955084
446,0.009961198,0.010964761,36.3723637,0.015229172,11.03937867,-0.145272485,-6.212704499,3.267150967,1192,0.954927727
447,0.009961695,0.010965749,36.37726974,0.015227549,11.03950167,-0.145106602,-6.220359626,3.26967048,1191,0.955053909
448,0.009962499,0.010967188,36.38995328,0.015226654,11.03929383,-0.145092941,-6.216914282,3.270641868,1190,0.955059091
449,0.009963905,0.010969,36.40382088,0.015223065,11.0393755,-0.145505091,-6.219554689,3.271533461,1189,0.955050545
450,0.009964449,0.010970199,36.4179905,0.015222462,11.03961433,-0.145642674,-6.213709325,3.270889923,1188,0.954912455
451,0.009964541,0.010972184,36.43043136,0.015221759,11.03980717,-0.145542352,-6.205002509,3.270148056,1187,0.954872455
452,0.009963798,0.010973805,36.42941039,0.015223105,11.03983233,-0.146309135,-6.206928409,3.26935524,1186,0.954582818
453,0.009963727,0.010976731,36.43356775,0.015225617,11.0398215,-0.145659064,-6.209585906,3.269482757,1185,0.954860909
454,0.009962749,0.010978436,36.44166549,0.015227383,11.03983217,-0.145906045,-6.204807065,3.267291229,1184,0.954756182
455,0.009961818,0.01098123,36.44348183,0.015229312,11.03975983,-0.1458352,-6.213654616,3.266958257,1183,0.954751545
456,0.009961232,0.010984872,36.43840169,0.015230589,11.03967033,-0.145741237,-6.206945853,3.264326593,1182,0.954750818
457,0.009960269,0.010988017,36.42893397,0.015232175,11.039624,-0.145681299,-6.202082497,3.260862552,1181,0.954703818
458,0.009958605,0.010990657,36.41411606,0.015235013,11.03973617,-0.145591718,-6.201454808,3.258607119,1180,0.954585
459,0.009956253,0.010992434,36.39913058,0.015239216,11.03963817,-0.145270137,-6.197429895,3.25764259,1179,0.95455
460,0.009954421,0.010994816,36.38403973,0.015240486,11.039336,-0.145368481,-6.198349368,3.255707904,1178,0.954465727
461,0.009952524,0.010995801,36.36932182,0.015242403,11.0391625,-0.145671271,-6.203078462,3.254813915,1177,0.954479455
462,0.009950237,0.010997674,36.36191879,0.01524361,11.03910333,-0.145021882,-6.199648883,3.252336701,1176,0.954443364
463,0.009946617,0.010998456,36.34778689,0.01524662,11.0393095,-0.145201917,-6.194608126,3.249245147,1175,0.954360273
464,0.009942653,0.010999299,36.32822592,0.015249563,11.03893117,-0.14526481,-6.194279653,3.245945684,1174,0.954277545
465,0.00993857,0.011000775,36.30540751,0.015253075,11.0391275,-0.145154154,-6.185768542,3.242502715,1173,0.954229
466,0.009935011,0.011003105,36.2821945,0.015257366,11.03899583,-0.1449206,-6.198563808,3.242183368,1172,0.954224455
467,0.009930648,0.011004353,36.25699291,0.015262319,11.04049667,-0.144170855,-6.20331634,3.240993559,1171,0.954130545
468,0.009926946,0.011007079,36.23028939,0.015266404,11.0404535,-0.143997407,-6.206504781,3.238064574,1170,0.954245364
469,0.009924515,0.011011705,36.19985656,0.01527221,11.04064483,-0.144531848,-6.209597592,3.234911805,1169,0.954054909
470,0.009922846,0.01101712,36.176752,0.015278833,11.0409625,-0.144197336,-6.212498456,3.233163544,1168,0.953812364
471,0.00992066,0.011021344,36.15888582,0.015284621,11.04083517,-0.143929709,-6.212921122,3.232879812,1167,0.953899
472,0.009921409,0.011026424,36.14725099,0.015288065,11.04102117,-0.144589643,-6.214238872,3.234113128,1166,0.953875455
473,0.009924331,0.011031208,36.14574935,0.015287905,11.04077583,-0.144269614,-6.219727178,3.236268371,1165,0.953881091
474,0.009928269,0.01103599,36.15876249,0.015286797,11.0412615,-0.144281443,-6.2195673,3.239118769,1164,0.953961091
475,0.009932761,0.011039464,36.18367825,0.015282633,11.04111783,-0.144781003,-6.21568754,3.239934161,1163,0.953946
476,0.009937232,0.011042037,36.2129572,0.015278366,11.04129967,-0.145351304,-6.205740893,3.240660589,1162,0.953897545
477,0.009942786,0.011045292,36.24745678,0.01527296,11.0399435,-0.146194147,-6.201659681,3.228740895,1161,0.952838364
478,0.009947855,0.01104621,36.28509926,0.015267613,11.03989717,-0.146096586,-6.200076743,3.232786365,1160,0.953836364
479,0.009951619,0.01104546,36.32896599,0.015259657,11.03972667,-0.145835202,-6.194507264,3.235052342,1159,0.953845364
480,0.009955396,0.011044051,36.36631792,0.015250988,11.03974683,-0.146091526,-6.192071971,3.237294646,1158,0.953846182
481,0.009959645,0.011043295,36.40337899,0.015242345,11.03978283,-0.146128299,-6.189872144,3.237320721,1157,0.953802455
482,0.009961898,0.01104182,36.43604203,0.015235274,11.03967167,-0.145571262,-6.183611536,3.237449102,1156,0.953775
483,0.009962848,0.011041326,36.46348001,0.015229189,11.039747,-0.145606156,-6.178709841,3.236713901,1155,0.953720455
484,0.009962945,0.011040275,36.48194129,0.015225934,11.0395865,-0.145533919,-6.185006989,3.238000652,1154,0.953664
485,0.009963181,0.011040282,36.49608257,0.015223394,11.03945333,-0.145357224,-6.184622935,3.239457591,1153,0.953651636
486,0.009962716,0.011039763,36.50904032,0.015221753,11.039304,-0.145081347,-6.187400305,3.241552371,1152,0.953618909
487,0.009961288,0.011039123,36.5188373,0.015222218,11.03909467,-0.145136978,-6.189594881,3.255390857,1151,0.953587545
488,0.009960317,0.011040428,36.5229761,0.015222192,11.0391865,-0.145370958,-6.190866706,3.254979092,1150,0.953575273
489,0.009959519,0.011042369,36.52327694,0.015220597,11.03928767,-0.145398876,-6.193745121,3.253736154,1149,0.953571182
490,0.009957994,0.01104358,36.51831778,0.015221909,11.03912533,-0.145354486,-6.192391388,3.253344578,1148,0.953497636
491,0.00995628,0.011045493,36.51015208,0.015224998,11.03908233,-0.145296345,-6.187109819,3.251448629,1147,0.953450182
492,0.009954962,0.011047522,36.50158109,0.015226527,11.03903317,-0.145303125,-6.19189726,3.251181477,1146,0.953370909
493,0.009953888,0.01105012,36.49500238,0.015229348,11.0390105,-0.145445455,-6.193725237,3.251042541,1145,0.953303818
494,0.009952619,0.011052479,36.48830624,0.015230888,11.03892883,-0.145482177,-6.185074201,3.249102813,1144,0.953260091
495,0.009950579,0.011054168,36.47964125,0.01523249,11.0388955,-0.145606144,-6.184412339,3.24778967,1143,0.953287455
496,0.009950245,0.011058056,36.46752481,0.01523537,11.038858,-0.145844328,-6.19110036,3.251536033,1142,0.953265182
497,0.009949271,0.011060499,36.45788901,0.015237102,11.03889267,-0.146016982,-6.183636743,3.248399762,1141,0.953121636
498,0.009947503,0.01106204,36.44981805,0.01523963,11.03885383,-0.1461755,-6.179529296,3.246424132,1140,0.953105
499,0.009946362,0.011064595,36.44169625,0.015243628,11.03867183,-0.145962887,-6.178597616,3.244643041,1139,0.953064273
500,0.00994574,0.011068445,36.43386223,0.015247018,11.03872517,-0.145569371,-6.180284172,3.2437097,1138,0.953005727
501,0.00994387,0.011070378,36.42352533,0.015248649,11.03868033,-0.145611039,-6.181621122,3.232336031,1137,0.952777091
502,0.00994146,0.01107297,36.40947298,0.015252603,11.03876833,-0.145278872,-6.184727077,3.230639576,1136,0.952854364
503,0.009939016,0.011074603,36.39183989,0.015254517,11.03869467,-0.145043125,-6.177452778,3.227780542,1135,0.952832273
504,0.009935933,0.011075026,36.37374991,0.015257108,11.03852833,-0.144879412,-6.163288023,3.216587404,1134,0.952864091
505,0.009934808,0.011078242,36.35864353,0.015261938,11.04021783,-0.144035032,-6.168543212,3.216085598,1133,0.952582182
506,0.009933028,0.011080451,36.34499262,0.015264868,11.04031117,-0.143567163,-6.477442152,3.302717081,1132,0.952067273
507,0.009931817,0.01108193,36.33660181,0.01526496,11.040297,-0.143006878,-6.473536841,3.300843487,1131,0.952658455
508,0.009929648,0.011081121,36.33085197,0.015265713,11.04013533,-0.142727565,-6.473648351,3.293685673,1130,0.952709455
509,0.009928237,0.0110815,36.32723415,0.015265789,11.04017,-0.142435641,-6.469471038,3.293200375,1129,0.952709909
510,0.009927009,0.011081748,36.32371301,0.015266054,11.03999317,-0.142956078,-6.469014363,3.292028533,1128,0.952571091
511,0.009927363,0.01108424,36.32285146,0.015265914,11.04005383,-0.143030835,-6.465640238,3.302126187,1127,0.952547182
512,0.009927908,0.011086071,36.32375876,0.015265365,11.03996217,-0.143455691,-6.458888071,3.288275635,1126,0.952484273
513,0.009928435,0.011088113,36.32522764,0.015265438,11.03998333,-0.144209947,-6.464141483,3.288739669,1125,0.952484182
514,0.009930347,0.011093358,36.32737902,0.015266513,11.04011217,-0.144242435,-6.480212612,3.298187629,1124,0.952563273
515,0.009930191,0.011097478,36.3288022,0.015265567,11.03855017,-0.145429048,-6.477512161,3.296968631,1123,0.951351273
516,0.009929722,0.011097732,36.33762133,0.015265693,11.03853117,-0.14577506,-6.158894874,3.202121839,1122,0.952361636
517,0.009929824,0.011100875,36.3368434,0.015267428,11.03856583,-0.14583053,-6.163246602,3.203514258,1121,0.952299364
518,0.00993017,0.011105893,36.33857299,0.015268253,11.03874533,-0.145229076,-6.16337714,3.209976295,1120,0.952302455
519,0.009927923,0.011108066,36.32216982,0.015271198,11.03883083,-0.145484209,-6.167443416,3.207904442,1119,0.951166909
520,0.009926554,0.011111602,36.30776613,0.015273975,11.03886683,-0.145402887,-6.172225019,3.208069322,1118,0.952078818
521,0.009924568,0.011114758,36.29039215,0.01527868,11.0388775,-0.14539949,-6.177797265,3.207205028,1117,0.952161364
522,0.00992209,0.011117241,36.27143869,0.015282819,11.03882783,-0.145450822,-6.180863318,3.219704986,1116,0.952046364
523,0.009919436,0.011119457,36.25666781,0.015286837,11.03888183,-0.14477293,-6.182283207,3.218519602,1115,0.952035545
524,0.00991614,0.011120408,36.23645446,0.015289357,11.03886583,-0.144497514,-6.188970885,3.21805124,1114,0.952004182
525,0.009913461,0.011119841,36.21506993,0.015293756,11.03876917,-0.143669253,-6.183587357,3.215923183,1113,0.951982636
526,0.009909023,0.011121278,36.18766262,0.015298418,11.03859767,-0.143312511,-6.184967211,3.213382829,1112,0.951684727
527,0.009905329,0.011122968,36.16106043,0.01530294,11.03886133,-0.143216163,-6.185225802,3.210035814,1111,0.951824364
528,0.009901578,0.011124832,36.12877568,0.015306252,11.0394645,-0.143708527,-6.188641509,3.207363373,1110,0.951766
529,0.009899145,0.011128113,36.10742843,0.015310408,11.039664,-0.143329445,-6.186371801,3.206510344,1109,0.951759636
530,0.00989501,0.011130797,36.07744488,0.015315654,11.03970283,-0.142997043,-6.174918643,3.201371187,1108,0.951673
531,0.009890715,0.011133074,36.04449374,0.015320115,11.039646,-0.142609616,-6.171596416,3.199111734,1107,0.951590636
532,0.009886886,0.01113686,36.01263704,0.015325496,11.039874,-0.142385605,-6.17118908,3.195062663,1106,0.951499
533,0.009883133,0.011141142,35.97156158,0.015332027,11.04000333,-0.14226769,-6.162195537,3.189367552,1105,0.951449727
534,0.00987922,0.011145262,35.93317571,0.015339566,11.04007617,-0.141973325,-6.14959015,3.183430871,1104,0.951353636
535,0.00987459,0.011149862,35.8893879,0.015347639,11.04029233,-0.142148601,-6.151045007,3.179551474,1103,0.951261545
536,0.009871497,0.011155881,35.84478092,0.015356811,11.04052567,-0.141869822,-6.146976928,3.174784954,1102,0.951310091
537,0.009868326,0.011162327,35.80299904,0.015364866,11.040257,-0.141718457,-6.14521843,3.175326441,1101,0.951218727
538,0.009865871,0.011167891,35.7633691,0.015373965,11.0395,-0.141386464,-6.14239025,3.173055232,1100,0.951191636
539,0.009864556,0.011173593,35.73387783,0.015379937,11.03929383,-0.141476017,-6.151455975,3.171870401,1099,0.951126455
540,0.009864349,0.011177523,35.72456242,0.015382838,11.03936083,-0.141507223,-6.153659945,3.171974827,1098,0.951261545
541,0.00986619,0.011181835,35.72436653,0.015384465,11.03959667,-0.14132687,-6.157478354,3.171221123,1097,0.951249636
542,0.009866331,0.011180825,35.73977538,0.015383735,11.03944133,-0.141111449,-6.290038159,3.203444972,1096,0.951113182
543,0.009869675,0.011181244,35.77017788,0.015380061,11.03927533,-0.14115419,-6.294453783,3.197949059,1095,0.951213364
544,0.009873476,0.011180969,35.80893954,0.015373752,11.03915067,-0.141090323,-6.298892688,3.20134322,1094,0.951247545
545,0.009877873,0.011179359,35.86185132,0.015363605,11.03896417,-0.140825985,-6.299010359,3.204409419,1093,0.951263545
546,0.009882166,0.011177677,35.91600645,0.015352726,11.03891017,-0.141543568,-6.302284424,3.209634244,1092,0.951185455
547,0.009886177,0.011175747,35.96555829,0.015343707,11.0388675,-0.141887408,-6.300691883,3.209573667,1091,0.951140364
548,0.009891181,0.011175373,36.02380648,0.015334938,11.03904267,-0.141913823,-6.299726205,3.211368919,1090,0.951142636
549,0.009894772,0.011172673,36.07453722,0.015327195,11.03900733,-0.142884088,-6.286017786,3.212646468,1089,0.951144909
550,0.0098988,0.011171104,36.1201669,0.015319831,11.038872,-0.142758414,-6.288017482,3.215930866,1088,0.951101909
551,0.009901944,0.011170625,36.16088992,0.015311788,11.0387565,-0.142920319,-6.28276216,3.218571708,1087,0.951070545
552,0.009905901,0.0111733,36.19104218,0.015305406,11.03868133,-0.143713882,-6.153254513,3.189163596,1086,0.950950909
553,0.00990598,0.011173722,36.21291096,0.01530168,11.0388885,-0.14383483,-6.155612746,3.197986418,1085,0.950946909
554,0.00990596,0.01117513,36.22902881,0.015300878,11.03899667,-0.144319184,-6.158588092,3.198328031,1084,0.950886727
555,0.009905193,0.011177081,36.23628468,0.015301952,11.039192,-0.144478948,-6.157253584,3.196717743,1083,0.950831818
556,0.009903625,0.011178356,36.23962685,0.015302391,11.03928017,-0.144101278,-6.155992889,3.195047168,1082,0.950802818
557,0.009902005,0.011179493,36.24592735,0.015303576,11.039502,-0.143374698,-6.162641918,3.193931055,1081,0.950799182
558,0.009899445,0.011180657,36.24011019,0.015304023,11.039606,-0.143644792,-6.162491885,3.192362914,1080,0.950737091
559,0.009896517,0.011182318,36.23211244,0.015305883,11.03957417,-0.142989723,-6.162584535,3.190582748,1079,0.950684909
560,0.009893379,0.011185471,36.21948051,0.015309161,11.03970267,-0.142963992,-6.159440848,3.18735831,1078,0.950636545
561,0.009889357,0.011186896,36.20484799,0.015315213,11.03979433,-0.143188669,-6.158486362,3.185946569,1077,0.950521091
562,0.009886372,0.011189992,36.18904286,0.015321228,11.04017217,-0.142362225,-6.152213658,3.185400187,1076,0.950590545
563,0.009883206,0.011192269,36.17350423,0.015326754,11.04013783,-0.143159553,-6.146668828,3.183622844,1075,0.950301455
564,0.009880225,0.011195073,36.15374964,0.015331208,11.0403045,-0.143253663,-6.138440144,3.180802143,1074,0.950358273
565,0.009877995,0.011197806,36.13470663,0.01533641,11.040418,-0.142920646,-6.138191976,3.179574233,1073,0.950325364
566,0.009876651,0.011201582,36.11464131,0.01533973,11.0403335,-0.143181547,-6.138284373,3.176819426,1072,0.949146
567,0.009874187,0.011204486,36.09288841,0.015344137,11.04030983,-0.143688528,-6.132688992,3.174850541,1071,0.950229091
568,0.009871839,0.011207287,36.07327357,0.015348384,11.04015183,-0.143326497,-6.129557471,3.172841774,1070,0.950173
569,0.009869639,0.011210267,36.05885499,0.015353032,11.0403485,-0.142926294,-6.129394638,3.170750691,1069,0.950143364
570,0.009867225,0.011212087,36.04453037,0.01535658,11.040099,-0.142920796,-6.128696673,3.167875246,1068,0.948974364
571,0.009865708,0.011214667,36.03567322,0.015358124,11.03984683,-0.142734596,-6.126169655,3.164365523,1067,0.950143
572,0.009864994,0.011216302,36.02872427,0.015358992,11.03953183,-0.142899785,-6.125939023,3.161679394,1066,0.950064455
573,0.009864679,0.011218245,36.02781127,0.015358245,11.03935733,-0.141878537,-6.129474886,3.161254514,1065,0.949987909
574,0.009864431,0.011219236,36.03088,0.015357401,11.03930933,-0.141723039,-6.131697411,3.160528686,1064,0.949965818
575,0.009864318,0.011220568,36.03341836,0.015356489,11.0392425,-0.14110147,-6.133879992,3.160158391,1063,0.948785636
576,0.009862832,0.011216873,36.0434117,0.015357114,11.03912717,-0.140785305,-6.127096421,3.159974436,1062,0.949894545
577,0.009863777,0.011217291,36.05761049,0.015354915,11.0389625,-0.141369755,-6.124578683,3.159540863,1061,0.949887545
578,0.009864791,0.01121712,36.07202093,0.015353049,11.03894783,-0.14157015,-6.12418689,3.160826593,1060,0.949791364
579,0.009866699,0.01121798,36.09014245,0.015350332,11.03895183,-0.142287814,-6.130012858,3.162475513,1059,0.949789273
580,0.009868814,0.011217402,36.11052854,0.015346213,11.03901033,-0.142311026,-6.129798731,3.164781274,1058,0.949833545
581,0.009872223,0.011217852,36.13421166,0.015342368,11.0392,-0.142753734,-6.129418811,3.167498299,1057,0.949845273
582,0.009874267,0.011217219,36.16087562,0.015337058,11.0391985,-0.142898415,-6.129761954,3.16820573,1056,0.949714636
583,0.009877561,0.011217282,36.18607552,0.015333621,11.03924033,-0.144350692,-6.129838072,3.169890842,1055,0.949803091
584,0.009881901,0.011217894,36.20926181,0.015328395,11.03922267,-0.144579817,-6.126838803,3.172231671,1054,0.949769909
585,0.009885749,0.011217168,36.24376341,0.015320696,11.03887933,-0.145764385,-6.23789043,3.197308486,1053,0.949803364
586,0.00989017,0.011220381,36.27175394,0.015312798,11.03892883,-0.145797174,-6.241137281,3.200872576,1052,0.949689182
587,0.00989318,0.011219651,36.29051455,0.01530718,11.03888283,-0.145675024,-6.240958584,3.196678982,1051,0.949707182
588,0.009896299,0.011218637,36.30954522,0.015300895,11.038858,-0.145424962,-6.242351639,3.198362339,1050,0.949679091
589,0.009898566,0.011214414,36.32790931,0.015293332,11.038743,-0.144895927,-6.235986933,3.199234735,1049,0.949683091
590,0.009900913,0.011214045,36.34384193,0.015288153,11.03902183,-0.145045892,-6.238504409,3.201666037,1048,0.949565455
591,0.009901982,0.011212506,36.35345661,0.015283643,11.0390755,-0.144907,-6.239529633,3.203040078,1047,0.949549545
592,0.009903819,0.011212543,36.36177501,0.015280227,11.0392375,-0.144900601,-6.23736343,3.203722675,1046,0.949483273
593,0.009905102,0.011212667,36.37097455,0.015276082,11.03927983,-0.143578013,-6.238175398,3.204925335,1045,0.949376273
594,0.00990529,0.011212027,36.38363936,0.015272522,11.03909167,-0.143578131,-6.239295506,3.205130623,1044,0.949409364
595,0.009905974,0.011212924,36.39165108,0.015270825,11.03919967,-0.143682573,-6.126362259,3.183332524,1043,0.949399364
596,0.009907421,0.011214129,36.40034785,0.015267917,11.03903517,-0.143969406,-6.123882633,3.182967211,1042,0.949404545
597,0.009908917,0.011215389,36.4162705,0.015265447,11.03896183,-0.143636211,-6.125045511,3.18979412,1041,0.949368727
598,0.009910612,0.011217865,36.4346054,0.015264082,11.03893533,-0.14454177,-6.125670748,3.190670171,1040,0.949328727
599,0.009912612,0.011222265,36.44976243,0.015263575,11.03881067,-0.14403369,-6.121361974,3.191066663,1039,0.949341455
600,0.009913479,0.011223216,36.4666702,0.015260299,11.038688,-0.14444004,-6.11981919,3.190335017,1038,0.949216455
601,0.009913577,0.011224385,36.48114028,0.015258461,11.03851,-0.143822188,-6.125592587,3.190393226,1037,0.949255455
602,0.009913419,0.011225573,36.48827795,0.01525832,11.03828967,-0.143878734,-6.129402141,3.191640951,1036,0.949021
603,0.009911599,0.01122623,36.48487972,0.015259685,11.03819167,-0.144202053,-6.121834003,3.19027244,1035,0.949107273
604,0.009909682,0.011228413,36.47939847,0.015262348,11.03815183,-0.144115745,-6.119545198,3.188688711,1034,0.949021182
605,0.009908028,0.011230436,36.46723271,0.015266463,11.038171,-0.143734878,-6.117678907,3.187940503,1033,0.948935182
606,0.009907299,0.011232516,36.46003601,0.015270398,11.03842333,-0.1438415,-6.118999016,3.188667165,1032,0.948926818
607,0.009906712,0.01123484,36.45757925,0.015271169,11.03852917,-0.144298638,-6.115954076,3.188286904,1031,0.948950091
608,0.009906022,0.011235949,36.45308375,0.015271486,11.03859883,-0.144047344,-6.110713206,3.186529275,1030,0.948867273
609,0.009904931,0.011237023,36.45134997,0.015271093,11.03867933,-0.144544969,-6.113131517,3.186142882,1029,0.948819182
610,0.00990395,0.011237876,36.44846724,0.015273077,11.03866867,-0.144238368,-6.112199596,3.186787696,1028,0.948812636
611,0.009904409,0.011239687,36.45033154,0.015273006,11.03886417,-0.144937216,-6.109078975,3.18665712,1027,0.948753273
612,0.009905515,0.011241641,36.45558028,0.015271183,11.03891367,-0.144559352,-6.109459076,3.185863585,1026,0.948839091
613,0.00990875,0.01124451,36.47552625,0.015268693,11.03880817,-0.144462267,-6.112867985,3.187458981,1025,0.948709545
614,0.009911469,0.011245774,36.49984206,0.015265867,11.038774,-0.144674811,-6.121724948,3.1903705,1024,0.948656545
615,0.009914549,0.011247483,36.52489095,0.015260713,11.0388165,-0.144730827,-6.11589282,3.190194138,1023,0.948645455
616,0.009916074,0.011248662,36.54509878,0.015257652,11.038803,-0.14475521,-6.282156785,3.24687713,1022,0.948585818
617,0.00991683,0.011248271,36.56716047,0.015255204,11.038936,-0.144482599,-6.285076984,3.24884046,1021,0.948549182
618,0.009919278,0.01125093,36.59405466,0.015253022,11.0389065,-0.144358488,-6.287231755,3.253384099,1020,0.948619273
619,0.009920661,0.011251581,36.62280226,0.015252293,11.03896933,-0.144488042,-6.336204921,3.261819993,1019,0.948425273
620,0.009923075,0.011254167,36.65379524,0.015249261,11.0392955,-0.144257081,-6.338364261,3.262624668,1018,0.948482455
621,0.009923582,0.011255207,36.65880677,0.015249241,11.039456,-0.143982391,-6.338797128,3.262745972,1017,0.948428909
622,0.009923915,0.011257141,36.65811991,0.015249346,11.03952033,-0.144298548,-6.337051793,3.272764912,1016,0.948336455
623,0.00992324,0.011257963,36.65454878,0.015249355,11.039486,-0.144160545,-6.333624047,3.271730335,1015,0.948142545
624,0.009923549,0.011260231,36.6454672,0.015249149,11.03964017,-0.143909303,-6.324246463,3.282038952,1014,0.948316364
625,0.009922877,0.011261137,36.63686079,0.015251388,11.03962317,-0.144380563,-6.324645297,3.281392504,1013,0.948191091
626,0.009922555,0.011262522,36.63267505,0.01525153,11.03947767,-0.144004786,-6.159276754,3.223785224,1012,0.948128455
627,0.009922743,0.011265453,36.62140272,0.015252806,11.03955,-0.143295156,-6.160451937,3.222668769,1011,0.948148636
628,0.009920416,0.011265127,36.60494713,0.015254458,11.039558,-0.143116286,-6.162343498,3.218394768,1010,0.948090636
629,0.009919423,0.011267598,36.58237923,0.015256214,11.04117067,-0.143425939,-6.116339219,3.211715435,1009,0.948118273
630,0.009917851,0.011268643,36.55737374,0.015259456,11.04234867,-0.143662262,-6.112813331,3.210340622,1008,0.948062273
631,0.009917058,0.01126999,36.55660653,0.015258135,11.04207067,-0.143704929,-6.115270652,3.209882125,1007,0.948001455
632,0.009915054,0.011268976,36.56157587,0.015259324,11.04205483,-0.143742425,-6.11563561,3.200117281,1006,0.947935455
633,0.009913586,0.011269371,36.559879,0.015259849,11.04213833,-0.143958231,-6.115622228,3.198489041,1005,0.947903545
634,0.009912134,0.0112699,36.55928672,0.015263016,11.04213967,-0.144369147,-6.114022353,3.185856265,1004,0.947859636
635,0.00991131,0.011271152,36.55829929,0.015262027,11.04209917,-0.144105594,-6.124093719,3.187303431,1003,0.947752182
