Cycle,omega,b,TemperatureAvg,InternalResistance,ChargeTime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
229,0.010238545,0.010962223,36.19240265,0.015378764,10.04215567,-0.14816297,-6.408116478,3.440656076,1086,0.965338727
230,0.010235548,0.01096404,36.19396917,0.015382308,10.04218867,-0.148193825,-6.399955503,3.438555178,1085,0.965244364
231,0.010232199,0.010966335,36.18594336,0.015383331,10.04223367,-0.148237853,-6.392326752,3.434618509,1084,0.965225909
232,0.010229648,0.010969983,36.16459078,0.015387323,10.04236317,-0.148269183,-6.388776214,3.432078517,1083,0.965148727
233,0.010228339,0.010974501,36.14452228,0.015388718,10.042451,-0.148177773,-6.383881079,3.429957828,1082,0.965091182
234,0.010225667,0.010975595,36.13454321,0.015390174,10.04264567,-0.148177311,-6.38898083,3.42979666,1081,0.965037364
235,0.010223233,0.01097655,36.12943583,0.015389765,10.0426975,-0.148196066,-6.393704798,3.427953525,1080,0.965067364
236,0.010221966,0.0109761,36.12157245,0.015389675,10.04283417,-0.148101534,-6.401407291,3.428100014,1079,0.965034636
237,0.010220604,0.010977968,36.12352153,0.015392359,10.04266883,-0.148134056,-6.405261775,3.427871532,1078,0.965009091
238,0.010220101,0.010980389,36.12652303,0.015388888,10.04249433,-0.148199719,-6.399240133,3.426990655,1077,0.964937818
239,0.010218329,0.010980955,36.13670978,0.015388512,10.04080617,-0.148324695,-6.399004134,3.42730699,1076,0.964947909
240,0.010218484,0.010982985,36.14596727,0.015387614,10.04094783,-0.148238829,-6.400466316,3.426306082,1075,0.964916273
241,0.010218644,0.010985027,36.1623211,0.015385408,10.04093167,-0.148153721,-6.404644087,3.426359756,1074,0.964808273
242,0.010218296,0.010986455,36.18215168,0.015383792,10.04085083,-0.148112798,-6.405815999,3.426251234,1073,0.964767091
243,0.010217312,0.010987262,36.20201158,0.015383861,10.04059383,-0.148308322,-6.408851578,3.425465857,1072,0.964741273
244,0.010216345,0.010990129,36.21796594,0.01538367,10.04036933,-0.148205976,-6.39876256,3.42258857,1071,0.964697636
245,0.010215167,0.010993373,36.22639828,0.015383625,10.04042283,-0.148100095,-6.394829936,3.420505112,1070,0.964679091
246,0.010212613,0.010995262,36.23327521,0.015386391,10.040329,-0.148101554,-6.382766565,3.417521721,1069,0.964635273
247,0.010210744,0.010998442,36.23305846,0.01538715,10.040327,-0.148129523,-6.375119577,3.412400861,1068,0.964563455
248,0.010208089,0.010999688,36.23433826,0.015388042,10.04025517,-0.148125944,-6.37381508,3.41084773,1067,0.964535909
249,0.010206683,0.011002637,36.23423701,0.015388712,10.04187533,-0.148103057,-6.372322574,3.409052747,1066,0.964487273
250,0.010203738,0.011004,36.23329429,0.015388381,10.04169733,-0.148068125,-6.37520528,3.408172112,1065,0.964447545
251,0.010200959,0.011005081,36.23257626,0.015389235,10.04158433,-0.148152662,-6.37687401,3.406912706,1064,0.964459636
252,0.010199691,0.0110077,36.23440908,0.015390098,10.04161783,-0.148290639,-6.369766653,3.404767562,1063,0.964435273
253,0.010199561,0.011011978,36.23696223,0.01538899,10.04173417,-0.148177095,-6.36287091,3.403512324,1062,0.964378182
254,0.010199301,0.011014525,36.25339401,0.015387382,10.04169433,-0.148216824,-6.37093908,3.403547333,1061,0.964370545
255,0.010198849,0.011016153,36.27264346,0.0153871,10.04164633,-0.14826327,-6.378313668,3.40573659,1060,0.964320364
256,0.010198905,0.011018314,36.28832093,0.015386126,10.04173733,-0.148598263,-6.378781458,3.40648727,1059,0.964236
257,0.010199109,0.011021252,36.30019981,0.015383974,10.0418655,-0.148518887,-6.380688728,3.409415577,1058,0.964270091
258,0.010198957,0.011024404,36.30340926,0.015384409,10.04179217,-0.148416784,-6.384819641,3.410036886,1057,0.964186909
259,0.010197932,0.011026648,36.31547788,0.015383766,10.04173567,-0.14847339,-6.382610766,3.409039778,1056,0.964147727
260,0.010196812,0.011028175,36.3267598,0.015384415,10.0418895,-0.148614724,-6.379494789,3.408185921,1055,0.964161364
261,0.01019514,0.011028915,36.33454422,0.015383652,10.041951,-0.148522666,-6.381542983,3.408510169,1054,0.964115091
262,0.010192695,0.011030782,36.33700277,0.015382868,10.04195117,-0.148393147,-6.382699725,3.406841447,1053,0.964076909
263,0.010188694,0.011031571,36.33579576,0.015384644,10.04212633,-0.148316567,-6.380282143,3.403370177,1052,0.964012455
264,0.010185787,0.011032915,36.32315455,0.015386895,10.04215417,-0.148231733,-6.377506162,3.401987442,1051,0.964018909
265,0.010184946,0.011036413,36.31055908,0.01538809,10.042104,-0.14831736,-6.366374631,3.397475177,1050,0.963988909
266,0.010184357,0.01104005,36.30093694,0.015387128,10.04208917,-0.147981554,-6.35925775,3.394385732,1049,0.963918727
267,0.010182161,0.011041221,36.29728731,0.015387651,10.04209217,-0.147927114,-6.359684796,3.392285401,1048,0.963869455
268,0.010180328,0.011042455,36.29870522,0.015387341,10.04220133,-0.147988674,-6.360329463,3.390808052,1047,0.963871727
269,0.010179525,0.011045251,36.29302751,0.015387272,10.0422335,-0.147963722,-6.36215352,3.390012697,1046,0.963791182
270,0.010179193,0.011049107,36.28899417,0.015386071,10.0422225,-0.147771279,-6.361868265,3.390788026,1045,0.963782364
271,0.010178525,0.011052888,36.28846509,0.015387396,10.04219367,-0.147851753,-6.355848447,3.388099934,1044,0.963708727
272,0.01017822,0.011055736,36.28768105,0.015387195,10.0420785,-0.147903764,-6.358450107,3.388290532,1043,0.963728818
273,0.010178513,0.011057891,36.29204677,0.0153856,10.04194767,-0.1480328,-6.361358596,3.388895051,1042,0.963648364
274,0.010177406,0.011060936,36.29174493,0.015383593,10.04207833,-0.148039308,-6.364637848,3.388825943,1041,0.963604545
275,0.010173314,0.011061117,36.28661716,0.015385763,10.04228783,-0.147931052,-6.36207342,3.386857749,1040,0.963591636
276,0.010169196,0.011062161,36.27676091,0.01538738,10.04244833,-0.147924115,-6.378633904,3.387380391,1039,0.963442455
277,0.010165153,0.011063762,36.26679862,0.015390477,10.04246467,-0.14795846,-6.367866978,3.383509106,1038,0.963389091
278,0.010161799,0.011067171,36.25404369,0.015394841,10.04255417,-0.147827166,-6.362499179,3.380125313,1037,0.963353455
279,0.010158034,0.011070174,36.23997922,0.015400163,10.04256767,-0.147630463,-6.361189341,3.378101873,1036,0.963318
280,0.010153978,0.011072247,36.2249488,0.015404841,10.0425285,-0.147737097,-6.355119643,3.373801177,1035,0.963277182
281,0.010151492,0.011076405,36.20709122,0.015407908,10.04244383,-0.147613665,-6.357000251,3.371598637,1034,0.963244636
282,0.010148076,0.011078651,36.19205156,0.015411764,10.04249667,-0.147491688,-6.356071091,3.368694808,1033,0.963153636
283,0.010145138,0.011081944,36.1784741,0.015415589,10.04248617,-0.147408807,-6.366386597,3.368524072,1032,0.963149
284,0.010142558,0.011083491,36.16767173,0.015419986,10.04248117,-0.147347546,-6.356539331,3.364697555,1031,0.963080909
285,0.010142154,0.011088213,36.16103632,0.015421259,10.04218283,-0.147508241,-6.3651973,3.365090895,1030,0.963094909
286,0.010142011,0.011091774,36.16226218,0.015422911,10.04197367,-0.147740435,-6.350069891,3.363202358,1029,0.963070091
287,0.01014252,0.011094989,36.17412239,0.015423679,10.04210367,-0.14778191,-6.352140993,3.362642935,1028,0.963011091
288,0.010142628,0.011097008,36.19300591,0.015421846,10.04211867,-0.147797857,-6.348898783,3.363391883,1027,0.963039909
289,0.010142101,0.011098849,36.20719251,0.01542129,10.04211817,-0.147801706,-6.348464817,3.361733655,1026,0.962932455
290,0.010142581,0.011101956,36.21749951,0.015420821,10.0421,-0.147726283,-6.356020238,3.362000627,1025,0.962944636
291,0.010142331,0.011103323,36.22650093,0.015420399,10.04229067,-0.147722884,-6.347931301,3.36194586,1024,0.962879545
292,0.010142264,0.011105703,36.23588029,0.015419583,10.04242033,-0.147703769,-6.349550717,3.362179771,1023,0.962848455
293,0.010142467,0.011109179,36.24450509,0.015417735,10.042368,-0.147689003,-6.339275721,3.35932199,1022,0.962763727
294,0.010143448,0.011113858,36.25980012,0.015417603,10.0423655,-0.147692423,-6.347966736,3.362312532,1021,0.962759364
295,0.010144857,0.01111731,36.27949486,0.015415514,10.0423985,-0.14759852,-6.336708585,3.361354727,1020,0.962756909
296,0.010146433,0.011120318,36.30408343,0.015414166,10.0425225,-0.14729805,-6.337667654,3.360994524,1019,0.962759455
297,0.010147152,0.011122936,36.31205293,0.015412867,10.04246017,-0.147237177,-6.346840064,3.363700578,1018,0.962673727
298,0.010147905,0.011126524,36.31556287,0.015411909,10.04239683,-0.147301971,-6.34461209,3.361659569,1017,0.962597818
299,0.010148145,0.011129463,36.31735516,0.015412764,10.04240367,-0.147275131,-6.346936579,3.362130385,1016,0.962494636
300,0.010146748,0.01113101,36.31991248,0.015412459,10.042408,-0.147326173,-6.341704195,3.360018935,1015,0.962443364
301,0.010144859,0.011133341,36.32458567,0.015413862,10.0425665,-0.147385241,-6.346885841,3.358782592,1014,0.962393727
302,0.010142862,0.011135475,36.33035618,0.015414794,10.04247467,-0.147414512,-6.346151807,3.357579958,1013,0.962313091
303,0.010141295,0.011138121,36.32870097,0.015416971,10.04245983,-0.147204253,-6.33912404,3.355471807,1012,0.962334364
304,0.010139056,0.011140352,36.3227356,0.015418695,10.04258717,-0.147182701,-6.333307814,3.350433454,1011,0.962266182
305,0.01013474,0.011140735,36.31373318,0.015419817,10.04267867,-0.147113899,-6.331296887,3.348523874,1010,0.962183
306,0.0101311,0.0111433,36.29814726,0.01542283,10.04267833,-0.1472305,-6.332693675,3.347031516,1009,0.962120545
307,0.010127889,0.011146091,36.29018853,0.015424361,10.0425445,-0.147345971,-6.326434938,3.343163021,1008,0.962111364
308,0.01012502,0.011148201,36.28237276,0.015428012,10.04249967,-0.147207537,-6.321585422,3.343131003,1007,0.962089182
309,0.010123074,0.011150578,36.28109868,0.015426904,10.04261867,-0.147328552,-6.315820228,3.340903458,1006,0.962030455
310,0.010123028,0.011154577,36.28291323,0.01542951,10.04265483,-0.147265292,-6.304625405,3.338404947,1005,0.962051
311,0.010122554,0.011157615,36.28477811,0.015427885,10.04250533,-0.14722165,-6.301938753,3.338401168,1004,0.961999364
312,0.010121706,0.011159555,36.2821043,0.015428958,10.04254933,-0.147278422,-6.295274149,3.337517807,1003,0.961915545
313,0.010120601,0.011161436,36.28550417,0.015429343,10.04264683,-0.147303748,-6.304307884,3.338414563,1002,0.961886818
314,0.01011947,0.011163711,36.28403352,0.015429814,10.04253617,-0.147438822,-6.312432606,3.340694487,1001,0.961851727
315,0.010119343,0.011167799,36.279381,0.015432273,10.04253167,-0.147243672,-6.312550434,3.338068121,1000,0.961828364
316,0.01011831,0.01117081,36.27236406,0.015435104,10.04245833,-0.146973928,-6.31826904,3.336851621,999,0.961813818
317,0.010117789,0.011175007,36.26402888,0.01543791,10.04255733,-0.146688133,-6.321421819,3.336174818,998,0.961673818
318,0.010116974,0.01117904,36.25580231,0.015438841,10.04263333,-0.146675528,-6.324360239,3.334416087,997,0.961625
319,0.010115964,0.011182388,36.24878349,0.01543982,10.04254633,-0.146546013,-6.323170181,3.332471573,996,0.961609455
320,0.010114832,0.011185854,36.243531,0.015437662,10.04089667,-0.146451046,-6.330425033,3.331433869,995,0.961569909
321,0.010114116,0.011188492,36.2390834,0.015439302,10.04086283,-0.146333209,-6.327786703,3.329846614,994,0.961577545
322,0.010113976,0.0111919,36.23669842,0.01543967,10.04091017,-0.146070924,-6.333929431,3.330780158,993,0.961543182
323,0.010113448,0.011194599,36.2378027,0.015441431,10.04083183,-0.146133927,-6.332218152,3.330429482,992,0.961474727
324,0.010112813,0.011196656,36.24334607,0.015439964,10.040821,-0.145861729,-6.31677433,3.327562238,991,0.961394091
325,0.010112015,0.011198433,36.24776142,0.015440167,10.04084933,-0.145917078,-6.3254391,3.330077744,990,0.961422818
326,0.010110943,0.01119951,36.25201959,0.01543841,10.04108633,-0.146002817,-6.32203193,3.329352331,989,0.961369364
327,0.010109755,0.011199921,36.26044665,0.015438532,10.041214,-0.146315357,-6.312521348,3.328463065,988,0.961330273
328,0.01010993,0.011201063,36.27460302,0.015435872,10.04122467,-0.146510726,-6.316419776,3.328559907,987,0.961325455
329,0.010110184,0.0112012,36.29053399,0.015433473,10.04111033,-0.146705408,-6.317731077,3.331019478,986,0.961281636
330,0.010110051,0.011201109,36.30790579,0.015435694,10.04271217,-0.14684999,-6.327723215,3.333956539,985,0.961285364
331,0.010110728,0.011203507,36.32334066,0.015434344,10.04271217,-0.147094309,-6.332599626,3.335146055,984,0.961215182
332,0.01011122,0.011206419,36.33859452,0.015432803,10.042649,-0.147422294,-6.325405541,3.332982864,983,0.961194
333,0.010111105,0.011208487,36.34641654,0.01543098,10.0428445,-0.147502613,-6.319930431,3.331276224,982,0.961112182
334,0.010109527,0.011209904,36.35005507,0.015432846,10.04283133,-0.14750939,-6.324267012,3.329590256,981,0.961004727
335,0.010107635,0.011211006,36.35329307,0.015433397,10.04280633,-0.147766204,-6.323784779,3.326125012,980,0.961005909
336,0.010105568,0.011212821,36.3548209,0.01543358,10.042627,-0.147660304,-6.324544083,3.324504192,979,0.960959273
337,0.010103809,0.011215863,36.3489804,0.015433574,10.04264833,-0.147365668,-6.325944771,3.321541484,978,0.960885636
338,0.010101149,0.011218565,36.33987107,0.01543605,10.04260617,-0.14720481,-6.320640853,3.318636051,977,0.960856091
339,0.010098231,0.011221658,36.32981664,0.015439842,10.04269433,-0.146855943,-6.31769548,3.315205304,976,0.96079
340,0.010094601,0.011224041,36.31478005,0.015440356,10.04271833,-0.146920229,-6.306441347,3.312400487,975,0.960724455
341,0.010091772,0.011226741,36.30538584,0.015444574,10.04278733,-0.146800037,-6.300928243,3.307734014,974,0.960689545
342,0.01008833,0.011228618,36.29578478,0.015447341,10.04269,-0.146427538,-6.292635451,3.303247925,973,0.960709818
343,0.010084981,0.011230146,36.28699394,0.015450922,10.04259867,-0.146623254,-6.286426446,3.3003806,972,0.960653455
344,0.010083669,0.011233616,36.27924718,0.015453163,10.04261233,-0.14656936,-6.285413945,3.298274607,971,0.960623455
345,0.0100815,0.011235689,36.27097257,0.01545535,10.0428085,-0.14639058,-6.275906693,3.296574035,970,0.960536909
346,0.010080335,0.011239333,36.26378326,0.015457629,10.0428305,-0.146308185,-6.267118621,3.294290572,969,0.960480091
347,0.010078878,0.01124144,36.25991576,0.015460071,10.04279783,-0.146260185,-6.265190602,3.293339376,968,0.960432636
348,0.010077074,0.011243413,36.25450337,0.015462054,10.04302967,-0.1462415,-6.259115376,3.291416382,967,0.960363364
349,0.010075735,0.011246919,36.24715557,0.015463749,10.042991,-0.146334471,-6.259782303,3.290205139,966,0.960345727
350,0.010074107,0.011249645,36.24272414,0.015465271,10.04307867,-0.146150126,-6.25807047,3.287420254,965,0.960343182
351,0.010071067,0.011250477,36.2357752,0.015466023,10.04291833,-0.146216436,-6.257667046,3.286581011,964,0.960244182
352,0.010068939,0.011251795,36.22682323,0.015467258,10.0430885,-0.146168193,-6.26620345,3.288164672,963,0.960213727
353,0.010067994,0.011254929,36.22014271,0.015468572,10.04289667,-0.145745005,-6.270510858,3.287757975,962,0.960223818
354,0.010066453,0.011256743,36.21327287,0.015468264,10.0429005,-0.14570273,-6.271940997,3.289221708,961,0.960151727
355,0.010066089,0.011259537,36.2021507,0.015468713,10.04276117,-0.145570516,-6.274863855,3.28986983,960,0.960096636
356,0.010066626,0.011262182,36.19436981,0.015468773,10.04274867,-0.145731084,-6.269800479,3.288839664,959,0.960118364
357,0.010067856,0.011264785,36.19330401,0.015468749,10.04260833,-0.145767327,-6.272215608,3.289307544,958,0.960059909
358,0.010069378,0.011266535,36.20693656,0.015466149,10.042254,-0.145805693,-6.27701785,3.290432951,957,0.960060273
359,0.010071957,0.011268623,36.2313971,0.015463838,10.04222567,-0.145952573,-6.271971642,3.289599671,956,0.960032545
360,0.010075438,0.011270353,36.25576761,0.015462322,10.04207933,-0.14601894,-6.27788231,3.292804259,955,0.960063727
361,0.010079154,0.011272111,36.28468203,0.015457984,10.04207417,-0.145947118,-6.283527029,3.295681842,954,0.959998727
362,0.010081778,0.011271248,36.32689272,0.01545268,10.04198967,-0.146205299,-6.281949758,3.295892048,953,0.960006
363,0.010085536,0.011271777,36.36845449,0.015444253,10.04206033,-0.146441726,-6.277828429,3.297350458,952,0.960021909
364,0.010088757,0.011272294,36.41325389,0.015438709,10.04223233,-0.146761938,-6.271995407,3.296973105,951,0.959935091
365,0.010091723,0.011274099,36.45804671,0.01543382,10.04233483,-0.146896277,-6.266892436,3.296974095,950,0.959915364
366,0.010092573,0.011274194,36.49416744,0.015430058,10.042403,-0.146932772,-6.27022621,3.298702724,949,0.959814636
367,0.010093148,0.011275158,36.5240128,0.015425191,10.04227767,-0.147187417,-6.265971678,3.299188242,948,0.959771545
368,0.010094048,0.011277364,36.5408174,0.015423872,10.04240367,-0.147242397,-6.264153024,3.299687754,947,0.959753364
369,0.010093691,0.011278305,36.54601123,0.015422524,10.04256,-0.147220138,-6.266874933,3.301519015,946,0.959717545
370,0.010093498,0.01128079,36.55131121,0.015419432,10.04272067,-0.147128447,-6.261917059,3.300109596,945,0.959703182
371,0.01009269,0.01128237,36.55404922,0.015416428,10.04277017,-0.147101566,-6.25113792,3.2983317,944,0.959668364
372,0.010093126,0.011286971,36.54768467,0.015416035,10.04289833,-0.146926524,-6.245029626,3.29775977,943,0.959632
373,0.010091028,0.011287745,36.54226452,0.015418783,10.04314333,-0.14694065,-6.256599557,3.299191377,942,0.959633364
374,0.010089788,0.011289256,36.5372618,0.015418259,10.04300233,-0.14688818,-6.2581856,3.299872161,941,0.959556727
375,0.01008969,0.011291305,36.54035011,0.015416395,10.04283983,-0.14708826,-6.264865528,3.30040072,940,0.959527727
376,0.010090059,0.011292356,36.55040952,0.015416218,10.04271117,-0.147112375,-6.264506294,3.300461573,939,0.959517545
377,0.010090441,0.011293953,36.56029762,0.015414652,10.042809,-0.147012283,-6.264976666,3.30053013,938,0.959480636
378,0.010090204,0.011294641,36.56887505,0.015414044,10.042937,-0.147001136,-6.267083989,3.299245982,937,0.959395182
379,0.010090188,0.011295765,36.5809235,0.015412895,10.04277767,-0.147147379,-6.270487643,3.299943405,936,0.959369909
380,0.010089517,0.011297077,36.5921502,0.015412039,10.04267383,-0.147379842,-6.270170114,3.29926713,935,0.959342364
381,0.01008984,0.011299823,36.60449424,0.015414098,10.041084,-0.14742963,-6.271254448,3.298143895,934,0.959275545
382,0.010088993,0.011301926,36.61338515,0.015413723,10.0409665,-0.147657964,-6.270705474,3.297686483,933,0.959271909
383,0.010088058,0.011304977,36.61818286,0.015415405,10.04076117,-0.148106551,-6.262920524,3.295229694,932,0.959263182
384,0.010087044,0.011308691,36.61872495,0.01541811,10.040952,-0.14797768,-6.266202675,3.293794369,931,0.959160182
385,0.010085516,0.011310889,36.6181645,0.015420604,10.039452,-0.146542802,-6.262491425,3.292475264,930,0.959119273
386,0.010085336,0.011315886,36.61714849,0.015420033,10.03941767,-0.146570549,-6.268068491,3.292351283,929,0.959073182
387,0.010084009,0.011317094,36.62023174,0.015420016,10.03943533,-0.146570519,-6.270184141,3.290934957,928,0.959082364
388,0.010082908,0.011319279,36.62354082,0.015416477,10.03925017,-0.146528134,-6.267128688,3.289928903,927,0.959052909
389,0.010082271,0.011321782,36.62478177,0.015415443,10.03917083,-0.146483199,-6.265771244,3.287710033,926,0.959015182
390,0.010081468,0.01132313,36.62563463,0.015415806,10.039158,-0.146288929,-6.266688125,3.28786384,925,0.958947455
391,0.010080619,0.011325,36.6261603,0.015413744,10.04082917,-0.146388147,-6.27141115,3.28927773,924,0.958898545
392,0.010080646,0.011327019,36.63090145,0.015413553,10.04092,-0.146410825,-6.275228925,3.28890075,923,0.958906727
393,0.010080976,0.011328076,36.63950451,0.01540935,10.040846,-0.146027897,-6.27252352,3.288288612,922,0.958876
394,0.010081836,0.011329253,36.6514614,0.015407145,10.0406155,-0.146194679,-6.26791983,3.288730222,921,0.958812636
395,0.010082915,0.011330913,36.66015591,0.015404732,10.04215283,-0.147613765,-6.266694113,3.289062796,920,0.958786727
396,0.010077999,0.011326841,36.67541064,0.01540361,10.0421695,-0.147653522,-6.259084085,3.286605476,919,0.957654
397,0.010078148,0.011328625,36.69187669,0.015404095,10.04212367,-0.147632523,-6.254697833,3.286995909,918,0.958733091
398,0.010077707,0.011330229,36.70274508,0.015407178,10.04209033,-0.147662822,-6.255306742,3.287567271,917,0.958707636
399,0.010076986,0.011333654,36.70725742,0.01540788,10.04227633,-0.147644465,-6.253533867,3.287310901,916,0.958605545
400,0.010075884,0.01133706,36.70344416,0.015408764,10.04240783,-0.14756707,-6.253772216,3.285731522,915,0.958536727
401,0.01007523,0.011340754,36.69392183,0.015410838,10.04234,-0.147442173,-6.249581491,3.282855735,914,0.958471636
402,0.010073926,0.011343894,36.68346247,0.015411979,10.0424025,-0.147268533,-6.24799627,3.281409024,913,0.95843
403,0.010072742,0.011348113,36.67216009,0.015414729,10.0424635,-0.147098333,-6.249800077,3.280874098,912,0.958390273
404,0.010070728,0.011350657,36.65286863,0.01541764,10.042449,-0.147089249,-6.253893779,3.27939947,911,0.958303364
405,0.010068626,0.011353726,36.63959386,0.015419265,10.04242667,-0.146796846,-6.255223039,3.277347701,910,0.958271
406,0.010071516,0.01136116,36.62103342,0.015420468,10.042491,-0.146577752,-6.251885189,3.276574779,909,0.958238545
407,0.010069752,0.011364253,36.59854401,0.015422752,10.042577,-0.147149196,-6.253040212,3.274783836,908,0.958198727
408,0.010068228,0.011366629,36.58136668,0.015423159,10.042598,-0.147058539,-6.249293689,3.27360646,907,0.958258091
409,0.010066827,0.011367271,36.56964344,0.015423453,10.042431,-0.146868314,-6.236600856,3.269883614,906,0.958172727
410,0.010065815,0.011368232,36.56805059,0.015423178,10.04219017,-0.147148572,-6.234067811,3.269309327,905,0.958105636
411,0.010064024,0.011368374,36.56805918,0.015424269,10.04220533,-0.147071301,-6.235504698,3.270018686,904,0.958023818
412,0.010063234,0.01136881,36.57041369,0.015424428,10.0420115,-0.147127149,-6.234832001,3.270079505,903,0.958080727
413,0.01006328,0.011370254,36.57134891,0.015423785,10.04202083,-0.146301487,-6.22506889,3.268433516,902,0.958008727
414,0.010063224,0.011370736,36.58189543,0.015421509,10.04210017,-0.146363975,-6.21971133,3.266724562,901,0.957973909
415,0.010062576,0.011371209,36.59383941,0.01542008,10.042064,-0.146742342,-6.217216165,3.266935913,900,0.957953455
416,0.010061582,0.011371383,36.61029823,0.015419732,10.0420375,-0.146904641,-6.221638096,3.266309828,899,0.957912727
417,0.010061263,0.011373932,36.62459801,0.015418054,10.04197633,-0.146097701,-6.217144356,3.265797053,898,0.957807091
418,0.010059982,0.011374752,36.6379689,0.015418066,10.042023,-0.14618644,-6.217787048,3.263915885,897,0.957849273
419,0.0100588,0.011375832,36.65216983,0.015419545,10.0421645,-0.146370217,-6.228529627,3.263930455,896,0.957790091
420,0.010057868,0.011376457,36.66313573,0.015418123,10.04063067,-0.146099125,-6.22649301,3.262199812,895,0.957730909
421,0.010058075,0.011378788,36.67457836,0.015417183,10.04051033,-0.146162715,-6.221464502,3.259370908,894,0.957679727
422,0.010057579,0.011380979,36.68552151,0.015418684,10.04048567,-0.146086789,-6.218042125,3.256650789,893,0.957681727
423,0.010056791,0.011382762,36.69734154,0.01541811,10.0404,-0.146827487,-6.22588852,3.257316171,892,0.957667818
424,0.01005665,0.011385229,36.70507968,0.015418747,10.04025033,-0.146788746,-6.220606362,3.255846246,891,0.957644636
425,0.010056718,0.011386766,36.71261416,0.015420052,10.04030483,-0.146602644,-6.214779877,3.255076402,890,0.957625364
426,0.01005738,0.011389509,36.70751179,0.015420957,10.04035917,-0.146560585,-6.217234408,3.256379996,889,0.957571818
427,0.010056913,0.01138987,36.70464689,0.015420204,10.04031983,-0.14690712,-6.221679348,3.255595266,888,0.957540182
428,0.010057617,0.011392607,36.70266557,0.015419747,10.04020017,-0.147006345,-6.222017411,3.255668672,887,0.957453
429,0.010058068,0.011394909,36.70707058,0.015416318,10.04019317,-0.146901972,-6.217676157,3.2560562,886,0.957440818
430,0.010058517,0.011397082,36.71687598,0.015416901,10.04189533,-0.146989637,-6.211766599,3.255813863,885,0.957377273
431,0.010058197,0.011397053,36.7337416,0.015414572,10.04195167,-0.147025905,-6.212391117,3.257763003,884,0.957377818
432,0.010058999,0.011398458,36.74566197,0.015412201,10.04193667,-0.147117417,-6.213098909,3.260002158,883,0.957354
433,0.010057844,0.011398197,36.76220698,0.015411694,10.04202033,-0.147284723,-6.212193109,3.257746178,882,0.957258545
434,0.010056037,0.011399242,36.77251479,0.015412807,10.042338,-0.147256609,-6.210130249,3.257081743,881,0.957194273
435,0.01005351,0.011400309,36.77133956,0.015412534,10.04233083,-0.147373991,-6.207249709,3.255159958,880,0.957150545
436,0.010051758,0.01140285,36.77765,0.015412504,10.04229317,-0.147500241,-6.204130361,3.25386395,879,0.957083636
437,0.010049119,0.0114039,36.78399475,0.015414978,10.04238683,-0.147403477,-6.19593643,3.252115014,878,0.957015182
438,0.010045606,0.011403192,36.78414843,0.0154159,10.04256567,-0.147203948,-6.189884288,3.25005142,877,0.956963545
439,0.010043348,0.011404755,36.77807097,0.015418783,10.04249733,-0.147224749,-6.188364834,3.249349057,876,0.956939455
440,0.010040601,0.011406223,36.76686146,0.01542168,10.04243367,-0.147331772,-6.190096542,3.247984484,875,0.956914
441,0.010038254,0.011410082,36.74933225,0.015424867,10.04262167,-0.147225758,-6.188243298,3.244487316,874,0.956846727
442,0.010035242,0.011412673,36.73324617,0.015428567,10.0426725,-0.147268922,-6.186875854,3.240775953,873,0.956827
443,0.010033924,0.011416425,36.71486468,0.015430341,10.042594,-0.147294326,-6.183791386,3.240921587,872,0.956804727
444,0.010032263,0.011419009,36.70314096,0.015429563,10.04238733,-0.147205609,-6.182535189,3.239241779,871,0.956716455
445,0.01003056,0.011421819,36.69818244,0.015432555,10.04237967,-0.147123058,-6.182527535,3.237263843,870,0.956677455
446,0.010027058,0.011422899,36.6868109,0.015434454,10.04242417,-0.146908131,-6.175040624,3.233262051,869,0.956590909
447,0.010023426,0.011425303,36.66790759,0.01543498,10.04253033,-0.146790694,-6.181694136,3.231189653,868,0.956526091
448,0.010020971,0.011430035,36.64873361,0.015438197,10.04244517,-0.146721008,-6.186032925,3.229000736,867,0.956453
449,0.010016708,0.011433113,36.62661464,0.015442542,10.04248617,-0.146623531,-6.183789398,3.225254684,866,0.956343455
450,0.010012942,0.011437286,36.60228173,0.015446281,10.0426265,-0.146152065,-6.182235212,3.222199473,865,0.956272727
451,0.010008563,0.011440433,36.57538699,0.015453075,10.042605,-0.146092278,-6.18097417,3.219534015,864,0.956243818
452,0.010004036,0.011443521,36.54819916,0.015462101,10.04274033,-0.14584077,-6.179127839,3.217117861,863,0.956220909
453,0.009999615,0.011446841,36.52492402,0.015468852,10.042973,-0.14549504,-6.174959632,3.213737528,862,0.956151182
454,0.009995732,0.011449742,36.50583056,0.015475719,10.0429785,-0.145183834,-6.182241056,3.21288727,861,0.956110545
455,0.009993507,0.011453116,36.49133974,0.015479016,10.04300083,-0.144964207,-6.185795624,3.211436729,860,0.956125909
456,0.009993261,0.01145632,36.48563616,0.015482536,10.04289917,-0.145040194,-6.188640853,3.211130439,859,0.956079727
457,0.00999472,0.01145902,36.49478313,0.015484311,10.042595,-0.145175886,-6.184430981,3.211261767,858,0.956102818
458,0.009995676,0.011459289,36.51327575,0.015483991,10.04264933,-0.145326541,-6.182586877,3.211411892,857,0.956066636
459,0.009997833,0.011459508,36.53860779,0.015481797,10.04267533,-0.14538764,-6.182788673,3.212922634,856,0.956031727
